image_id,label,variety,age,severity_level,severity_pct
103070.jpg,bacterial_leaf_blight,ADT45,72,high,88.828125
103174.jpg,bacterial_leaf_blight,ADT45,72,high,71.91243489583333
103276.jpg,bacterial_leaf_blight,ADT45,72,high,86.9326171875
103344.jpg,bacterial_leaf_blight,ADT45,72,high,91.06966145833333
103355.jpg,bacterial_leaf_blight,ADT45,72,high,88.83658854166666
103357.jpg,bacterial_leaf_blight,ADT45,72,high,87.95768229166666
103380.jpg,bacterial_leaf_blight,ADT45,72,high,62.58919270833333
103389.jpg,bacterial_leaf_blight,ADT45,72,high,59.132486979166664
103447.jpg,bacterial_leaf_blight,ADT45,72,high,76.78157552083333
103487.jpg,bacterial_leaf_blight,ADT45,72,high,70.6181640625
103500.jpg,bacterial_leaf_blight,ADT45,72,high,86.53157552083334
103629.jpg,bacterial_leaf_blight,ADT45,72,high,74.48502604166667
103637.jpg,bacterial_leaf_blight,ADT45,72,high,73.61197916666666
103679.jpg,bacterial_leaf_blight,ADT45,72,high,93.26236979166667
103923.jpg,bacterial_leaf_blight,ADT45,72,high,71.30240885416667
104055.jpg,bacterial_leaf_blight,ADT45,72,high,72.56315104166666
104324.jpg,bacterial_leaf_blight,ADT45,72,medium,28.365885416666664
104401.jpg,bacterial_leaf_blight,ADT45,72,high,56.889322916666664
104428.jpg,bacterial_leaf_blight,ADT45,72,high,85.15494791666667
104494.jpg,bacterial_leaf_blight,ADT45,72,high,86.55013020833333
104535.jpg,bacterial_leaf_blight,ADT45,72,high,69.3974609375
104635.jpg,bacterial_leaf_blight,ADT45,72,high,57.22330729166667
104639.jpg,bacterial_leaf_blight,ADT45,72,high,71.43619791666667
105031.jpg,bacterial_leaf_blight,ADT45,72,high,60.54166666666667
105151.jpg,bacterial_leaf_blight,ADT45,72,high,57.793619791666664
105236.jpg,bacterial_leaf_blight,ADT45,72,high,87.77734375
105255.jpg,bacterial_leaf_blight,ADT45,72,high,83.4169921875
105272.jpg,bacterial_leaf_blight,ADT45,72,high,85.20540364583333
105306.jpg,bacterial_leaf_blight,ADT45,72,high,74.98567708333333
105324.jpg,bacterial_leaf_blight,ADT45,72,high,83.56510416666667
105374.jpg,bacterial_leaf_blight,ADT45,72,high,76.09895833333333
105532.jpg,bacterial_leaf_blight,ADT45,72,high,75.3681640625
105623.jpg,bacterial_leaf_blight,ADT45,72,high,72.59375
105677.jpg,bacterial_leaf_blight,ADT45,72,high,80.4287109375
105823.jpg,bacterial_leaf_blight,ADT45,72,high,80.70963541666667
105878.jpg,bacterial_leaf_blight,ADT45,72,high,91.06966145833333
105979.jpg,bacterial_leaf_blight,ADT45,72,high,69.98665364583333
106005.jpg,bacterial_leaf_blight,ADT45,72,high,75.9267578125
106016.jpg,bacterial_leaf_blight,ADT45,72,high,83.78483072916667
106092.jpg,bacterial_leaf_blight,ADT45,72,high,84.99251302083334
106117.jpg,bacterial_leaf_blight,ADT45,72,high,86.83723958333334
106202.jpg,bacterial_leaf_blight,ADT45,72,high,89.79654947916667
106295.jpg,bacterial_leaf_blight,ADT45,72,high,57.75683593749999
106388.jpg,bacterial_leaf_blight,ADT45,72,high,63.693359375
106413.jpg,bacterial_leaf_blight,ADT45,72,high,81.34733072916667
106510.jpg,bacterial_leaf_blight,ADT45,72,high,87.77018229166667
106545.jpg,bacterial_leaf_blight,ADT45,72,high,64.53971354166667
106615.jpg,bacterial_leaf_blight,ADT45,72,high,87.75260416666667
106713.jpg,bacterial_leaf_blight,ADT45,72,high,83.97200520833333
106754.jpg,bacterial_leaf_blight,ADT45,72,high,88.27799479166667
106760.jpg,bacterial_leaf_blight,ADT45,72,high,87.28678385416667
106794.jpg,bacterial_leaf_blight,ADT45,72,high,87.74641927083333
106811.jpg,bacterial_leaf_blight,ADT45,72,high,87.61946614583334
106812.jpg,bacterial_leaf_blight,ADT45,72,high,85.02701822916666
106916.jpg,bacterial_leaf_blight,ADT45,72,high,64.802734375
106949.jpg,bacterial_leaf_blight,ADT45,72,high,57.7841796875
106984.jpg,bacterial_leaf_blight,ADT45,72,high,75.25325520833334
107036.jpg,bacterial_leaf_blight,ADT45,72,high,71.99381510416667
107162.jpg,bacterial_leaf_blight,ADT45,72,high,76.98209635416666
107274.jpg,bacterial_leaf_blight,ADT45,72,high,66.54134114583333
107326.jpg,bacterial_leaf_blight,ADT45,72,high,54.894856770833336
107472.jpg,bacterial_leaf_blight,ADT45,72,high,67.28873697916666
107474.jpg,bacterial_leaf_blight,ADT45,72,high,60.06347656249999
107532.jpg,bacterial_leaf_blight,ADT45,72,high,87.7060546875
107533.jpg,bacterial_leaf_blight,ADT45,72,high,71.63216145833333
107592.jpg,bacterial_leaf_blight,ADT45,72,high,88.9765625
107617.jpg,bacterial_leaf_blight,ADT45,72,high,67.22591145833333
107761.jpg,bacterial_leaf_blight,ADT45,72,high,70.06315104166667
107844.jpg,bacterial_leaf_blight,ADT45,72,high,85.19466145833333
107863.jpg,bacterial_leaf_blight,ADT45,72,high,64.1162109375
107873.jpg,bacterial_leaf_blight,ADT45,72,high,61.17480468749999
107904.jpg,bacterial_leaf_blight,ADT45,72,high,65.35481770833333
107979.jpg,bacterial_leaf_blight,ADT45,72,high,84.52408854166666
108039.jpg,bacterial_leaf_blight,ADT45,72,high,85.2880859375
108056.jpg,bacterial_leaf_blight,ADT45,72,high,85.54524739583333
108125.jpg,bacterial_leaf_blight,ADT45,72,high,74.25553385416667
108129.jpg,bacterial_leaf_blight,ADT45,72,high,85.494140625
108231.jpg,bacterial_leaf_blight,ADT45,72,high,90.57259114583334
108429.jpg,bacterial_leaf_blight,ADT45,72,high,74.48404947916667
108487.jpg,bacterial_leaf_blight,ADT45,72,high,88.47233072916667
108522.jpg,bacterial_leaf_blight,ADT45,72,high,91.29557291666667
108526.jpg,bacterial_leaf_blight,ADT45,72,high,90.42936197916667
108533.jpg,bacterial_leaf_blight,ADT45,72,high,92.45572916666667
108552.jpg,bacterial_leaf_blight,ADT45,72,high,82.82389322916667
108668.jpg,bacterial_leaf_blight,ADT45,72,high,85.19010416666667
108725.jpg,bacterial_leaf_blight,ADT45,72,high,82.00944010416666
108796.jpg,bacterial_leaf_blight,ADT45,72,high,86.17154947916667
108929.jpg,bacterial_leaf_blight,ADT45,72,high,62.05403645833333
108976.jpg,bacterial_leaf_blight,ADT45,72,high,70.24153645833333
109067.jpg,bacterial_leaf_blight,ADT45,72,high,68.517578125
109115.jpg,bacterial_leaf_blight,ADT45,72,high,86.40169270833333
